201604,信和苑,长沙,42.8,42.8,73.00 ㎡,中建五局旁,28.133233372141,113.0203730104,【6图】全新精装 拎包入住 韶山南路井湾子德馨园信和苑两房，长沙雨花井湾子信和苑二手房出售 - 长沙赶集网
201604,鑫源公寓,长沙,210.0,210.0,271.00 ㎡,雨花湘府东路与万芙路交界处,28.120273376434,113.0116233351,【9图】单位房 质量有保障 天心区省政府汽车南站鑫源公寓五房，长沙雨花汽车南站鑫源公寓二手房出售 - 长沙赶集网
201604,恒大雅苑,长沙,185.0,185.0,305.00 ㎡,开福万家丽路北路一段699号（月湖公...,28.250541,113.0483,【11图】本月最新、百分百、恒大帝景楼王、免税、可按揭、均价6000，长沙开福广电中心恒大雅苑二手房出售 - 长沙赶集网
201604,恒都苑,长沙,79.0,79.0,238.00 ㎡,政府广场边上,28.3678418013,112.82475189,【14图】复式【精装】五房【两露台】开放式厨房，长沙望城恒都苑二手房出售 - 长沙赶集网
201604,东一国际,长沙,45.0,45.0,64.00 ㎡,韶山北路488号东一国际大厦,28.176598,113.00074,【8图】租房不如买房 首付10万 踢掉包租婆 市区精装公寓 即刻拥有，长沙雨花东塘东一国际二手房出售 - 长沙赶集网
201604,华银园,长沙,80.0,80.0,131.00 ㎡,韶山中路746号华银旺和超市北侧,28.156544,112.99964,【8图】华银园精品好房 业主直降10万 一梯两户南北通透 绝版户型，长沙雨花韶山中路华银园二手房出售 - 长沙赶集网
201603,雨花区仁和雨花家园,长沙,75,75,131 ㎡,仁和雨花家园,28.138763,113.0447,【8图】宽敞、舒适、视野好；老少咸宜的宜居之地。，长沙雨花香樟路雨花区仁和雨花家园二手房出售 - 长沙赶集网
201604,芙蓉上河图,长沙,62.0,62.0,90.00 ㎡,长沙市芙蓉区荷花路与古曲路交汇处,28.195335,113.04556,【4图】芙蓉上河图人民东路正地铁口育才学区房，朝南视野好，长沙芙蓉人民东路芙蓉上河图二手房出售 - 长沙赶集网
201604,湘江世纪城,长沙,113.0,113.0,123.00 ㎡,政府西侧,28.265932,112.98453,【20图】60万硬装，南北通透，九成新，欢迎有实力有品位的老板来电看房，长沙开福湘江世纪城湘江世纪城二手房出售 - 长沙赶集网
201602,东门尚苑7栋2102房,长沙,79,79,151 ㎡,长沙市远大路与星沙大道交叉口（东北角...,28.244578,113.09218,【8图】东门尚苑四室二厅二卫二阳台精装修从未入住房出售(可拎包入住)，长沙芙蓉农科院东门尚苑7栋2102房二手房出售 - 长沙赶集网
201604,绿城桂花城,长沙,145.0,145.0,227.00 ㎡,长沙大道508号（万家丽路与长沙大道...,28.173836,113.04456,【8图】新环境 放心家生活在公园的感觉 你值得拥有，长沙雨花其他绿城桂花城二手房出售 - 长沙赶集网
201604,佳阳悦景馨都,长沙,67,67,133 ㎡,开福区陡岭路85号,28.238671,113.00145,【4图】伍家岭佳阳悦景馨都、采光楼层很好、南北通透毛坯、户型很好三房，长沙开福伍家岭佳阳悦景馨都二手房出售 - 长沙赶集网
201604,五一大道202,长沙,90.0,90.0,92.00 ㎡,五一西路202号,28.20019,112.98811,【8图】五一广场 亏本甩卖 3室2厅1卫 91.7平米商住两用高，长沙芙蓉五一广场五一大道202二手房出售 - 长沙赶集网
201604,五一新干线,长沙,76.0,76.0,84.83 ㎡,五一路与三泰街交汇处,28.200717071418,112.9800987405,【3图】芙蓉五一大道五一新干线 1室0厅1卫 84.83平米，长沙芙蓉八一路五一新干线二手房出售 - 长沙赶集网
201604,湘域城邦,长沙,75.0,75.0,56.00 ㎡,芙蓉区藩后街36号,28.199267,112.98854,【4图】芙蓉-芙蓉广场湘域城邦19楼1室1厅1卫56㎡75万，长沙芙蓉芙蓉广场湘域城邦二手房出售 - 长沙赶集网
